"Species","Date","Sex","Wing","Culmen","Mass","lat","lon","dist_mau_loa","dist_kil","dist_hil","dist_wai","dist_kon","dist_hua","dist_mau_kea","dist_poh","dist_arm_res","shr_bin","mau_loa_bins","kil_bins","hua_bins","mau_kea_bins","Year"
"APAP","2/24/2016","M",77,17.1,14.8,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"APAP","2/24/2016","M",75,15.7,15.1,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"APAP","2/24/2016","F",69,16.8,13.7,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"APAP","2/24/2016","M",75,17,15,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"HAAM","2/24/2016","M",66,16,14.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"HAAM","3/22/2016","M",64,14.1,12.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"HAAM","2/24/2016","M",63,14,12.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"HAAM","2/24/2016","M",65,15.7,13.8,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"HAAM","2/27/2016","M",66,13.5,14.8,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"HAAM","3/16/2016","M",64,14,12.5,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"HAAM","5/24/2016","M",62,16.3,13.4,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"HAAM","3/16/2016","M",62,15.7,13.4,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"APAP","3/16/2016","M",79,17.2,16.4,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"HAAM","3/24/2016","M",65,15.4,14.1,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"HAAM","3/22/2016","M",65,16.1,14.1,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"HAAM","3/24/2016","M",62,14.1,12.8,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"APAP","4/11/2016","F",66,16.4,12.8,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"APAP","4/11/2016","M",77,17.3,13.8,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"APAP","4/19/2016","M",74,17.1,14.5,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"APAP","5/6/2016","M",76,16.5,14.2,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"HAAM","5/6/2016","M",63,14.7,12.6,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"OMAO","2/27/2015","M",100,16,46.6,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"OMAO","5/10/2014","M",101,15.4,46.6,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"OMAO","7/21/2015","F",95,15.7,45.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"OMAO","2/12/2015","M",95,13.8,45.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"OMAO","2/12/2015","M",102,15.3,52.5,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"OMAO","3/28/2015","M",99,14.8,52,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"OMAO","4/7/2015","M",103,16.1,48,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"OMAO","4/10/2015","F",100,16.1,48.6,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"OMAO","4/19/2016","M",100,18.1,51.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"OMAO","5/6/2015","M",98,16.3,51.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"OMAO","5/23/2015","M",100,16.2,48,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"OMAO","3/22/2016","M",98,16.8,45.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"OMAO","4/11/2016","M",95,15.8,45,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"OMAO","4/11/2016","M",99,15.9,49.1,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"OMAO","5/18/2016","M",98,16.3,51.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","5/8/2013","M",82,26.8,20.4,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",13
"IIWI","5/23/2013","M",80,27.6,21.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",13
"IIWI","2/26/2014","M",77,27.2,20,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","2/12/2014","M",80,28.4,20,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","2/12/2014","F",76,25.5,17.9,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","2/12/2014","M",74,26.8,19.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","3/11/2014","M",77,28.1,20.1,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","3/11/2014","M",81,27.1,21.2,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","3/20/2014","M",83,28,21.4,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"HAAK","4/10/2015","F",59,11.4,10,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"HAAK","5/10/2014","F",56,12.4,10,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"HAAK","3/2/2013","F",58,11.7,10,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",13
"HAAK","4/19/2016","M",64,11.4,11.2,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"HAAK","2/27/2016","M",64,11.7,11.2,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"HAAK","3/15/2013","M",63,11,11.2,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",13
"HAAK","3/30/2013","M",63,10.6,11.8,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",13
"IIWI","4/26/2015","M",82,29.5,18.8,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","3/11/2015","M",86,28.5,18.8,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","4/2/2014","M",83,28.2,18.8,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","4/2/2014","F",74,23,18.2,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","4/19/2016","M",81,28.2,19.2,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","4/6/2014","M",81,27.5,19.2,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","4/6/2014","M",74,26.5,19.9,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","4/6/2014","F",75,24,17.4,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","4/10/2015","M",82,27.2,18.4,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","3/11/2015","M",79,16.5,18.4,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","5/10/2014","M",76,26.3,18.4,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","4/6/2014","M",76,26.5,18.4,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","4/21/2014","M",75,27.9,17.9,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","4/22/2015","F",76,25.6,17.1,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","5/10/2014","F",77,25.1,17.1,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","4/21/2014","F",77,25.1,17.1,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","4/21/2014","F",73,25.3,18.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","3/24/2015","M",79,28.7,17,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","5/2/2014","M",78,26.2,17,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","4/11/2016","M",80,28.8,20.2,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","3/22/2016","M",81,29.1,20.2,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","2/14/2016","M",81,27.5,20.2,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","5/2/2014","M",81,27.4,19.8,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","5/10/2014","M",79,28,19.9,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",14
"IIWI","3/16/2016","M",83,27.7,20.7,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","3/24/2015","F",71,24.1,16.6,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","5/23/2015","F",72,25.2,16,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","2/27/2015","F",72,25.2,16,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","2/12/2015","F",73,24.4,16,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","3/11/2015","M",81,28.5,18.7,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","2/12/2015","M",80,27,18.7,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","2/12/2015","F",78,24.3,16,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","3/2/2015","M",81,27.1,21.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","2/12/2015","M",78,27.6,21.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","2/24/2015","M",76,27.5,19.8,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","2/24/2015","F",75,24,16.6,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","4/10/2015","F",71,23.5,16.4,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","2/24/2015","F",72,23.9,16.4,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","4/26/2015","M",77,28.1,17.5,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","3/15/2015","M",78,27.9,17.5,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","3/2/2015","M",80,27,17.5,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","2/24/2015","M",79,29.7,17.5,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",15
"IIWI","2/27/2016","F",74,25.2,15.8,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","2/27/2016","M",77,27.5,20,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","3/16/2016","F",73,24.9,16.4,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","3/16/2016","F",74,24,16.4,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","3/16/2016","F",73,25.6,19,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","3/24/2016","F",76,24.7,16.7,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","3/24/2016","F",70,25.7,15,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","4/11/2016","F",76,26.4,15.3,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","4/11/2016","M",83,28.5,20.7,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","4/11/2016","F",77,26.4,17.1,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","4/11/2016","F",75,23.6,15.6,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"IIWI","5/6/2016","M",80,29.6,21,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"APAP","5/24/2016","F",70,16.4,12.2,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
"APAP","5/24/2016","M",72,16.2,12.8,19.8269847711135,-155.299809612675,48.387433402536,42.5467997547312,26.0825020240955,45.3372061437587,79.3904456617971,64.1113820135912,18.0004478158833,26.6891292757207,27.1571315527412,"near","middle","middle","middle","near",16
